Tipo convocatoria;Id convocatoria;ccaa;prv;circunscripcion;municipio;distrito;candidatura;votos;votos validos;votos censo;votos candidaturas;tipo de representante;representantes
4;202305;;;;;;AGRUPACION DE ELECTORES 40 COMPROMISOS;257;0;0;0;Concejales;1
4;202305;;;;;;TODO POR SAN BARTOLOMÉ;256;0;0;0;Concejales;0
4;202305;;;;;;MOVIMENT VEINAL X TORDERA (MVXT);256;0;0;0;Concejales;0
4;202305;;;;;;CIUDADANOS DE BENISSA. GRUP INDEPENDENT;255;0;0;0;Concejales;1
4;202305;;;;;;SOM MONTAGUT I OIX, MUNICIPI ACTIU;254;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE PUEBLA DE LILLO;254;0;0;0;Concejales;4
4;202305;;;;;;PEÑARANDA EN COMÚN;254;0;0;0;Concejales;1
4;202305;;;;;;SOMOS CORVERA;254;0;0;0;Concejales;0
4;202305;;;;;;ADELANTE MURILLO;253;0;0;0;Concejales;5
4;202305;;;;;;LA VOZ DE VACARISSES;253;0;0;0;Concejales;1
4;202305;;;;;;PARTIT SOCIALISTA PICASSENT;253;0;0;0;Concejales;0
4;202305;;;;;;GRUPO INDEPENDIENTE PUENTES VIEJAS;252;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓ LOCAL PEL CANVI A ALCALÀ DE XIVERT, ALCOSSEBRE, LES FONTS I CAPICORB;252;0;0;0;Concejales;1
4;202305;;;;;;XUNTO A TI;252;0;0;0;Concejales;1
4;202305;;;;;;COMPROMÍS PER CALLDETENES;250;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES HENARES EN MARCHA;249;0;0;0;Concejales;5
4;202305;;;;;;SOMOS PASTRIZ;248;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES DE SERRANILLOS PLAYA;248;0;0;0;Concejales;2
4;202305;;;;;;SAN BORONDÓN;248;0;0;0;Concejales;0
4;202305;;;;;;SOM SOMOS BENICASSIM;248;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN ELECTORAL INDEPENDIENTE;247;0;0;0;Concejales;2
4;202305;;;;;;GENT PER BELLATERRA;247;0;0;0;Concejales;0
4;202305;;;;;;ACCIÓ MUNICIPAL DE PALAFRUGELL;247;0;0;0;Concejales;0
4;202305;;;;;;ONGI ETORRI;247;0;0;0;Concejales;0
4;202305;;;;;;RIBEIRO EN COMÚN;246;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN KATALAIN;245;0;0;0;Concejales;7
4;202305;;;;;;HERRI TALDEA;245;0;0;0;Concejales;4
4;202305;;;;;;INDEPENDIENTES DE LA REDONDELA;245;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO INDEPENDIENTE POR ESTELLA;245;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION SAN ZOILO DE CASEDA;244;0;0;0;Concejales;3
4;202305;;;;;;CANDIDATURA INDEPENDIENTE POR AYEGUI;243;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES UNION GRANJEÑA 2023;243;0;0;0;Concejales;2
4;202305;;;;;;SOMOS BECERRIL;243;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES DEL MUNICIPIO DE SANTA MARINA DEL REY;242;0;0;0;Concejales;2
4;202305;;;;;;NUEVA CARBONERAS;242;0;0;0;Concejales;0
4;202305;;;;;;CAMBIEMOS PALMA DEL RÍO;242;0;0;0;Concejales;0
4;202305;;;;;;GRUP INDEPENDENT DE RELLINARS;241;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES TOTS PER FIGARO;241;0;0;0;Concejales;5
4;202305;;;;;;INDEPENDENTS PER SANTA EUGENIA DE BERGA;241;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓ D'ELECTORS SOM CERCS;241;0;0;0;Concejales;3
4;202305;;;;;;RODEM!;241;0;0;0;Concejales;1
4;202305;;;;;;GRUPO DE VECINOS DE VILLANUEVA DE PERALES;240;0;0;0;Concejales;3
4;202305;;;;;;PROYECTO CIUDADANO PARA ESPAÑA;240;0;0;0;Concejales;0
4;202305;;;;;;JUNTOS POR SIERRO;239;0;0;0;Concejales;7
4;202305;;;;;;INICIATIVA POR PUERTO LAPICE;239;0;0;0;Concejales;3
4;202305;;;;;;CASEDA AVANZA;239;0;0;0;Concejales;2
4;202305;;;;;;UNION SOCIAL DE CENTRO DEMOCRATICO;239;0;0;0;Concejales;0
4;202305;;;;;;POR BERBINZANA;238;0;0;0;Concejales;5
4;202305;;;;;;ALTERNATIVA PER SANTA MARÍA;237;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO UNIONISTA ESTADO DE ESPAÑA;237;0;0;0;Concejales;0
4;202305;;;;;;ESCALONILLA PARA TODOS;235;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES 'BOAL ACTIVO';235;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES X CARTAGENA;235;0;0;0;Concejales;0
4;202305;;;;;;SOMOS TORREMOLINOS;234;0;0;0;Concejales;0
4;202305;;;;;;LA VEU DEL POBLE;233;0;0;0;Concejales;1
4;202305;;;;;;SOMOS AMBITE;232;0;0;0;Concejales;4
4;202305;;;;;;VILLALBA VIVA;231;0;0;0;Concejales;5
4;202305;;;;;;PANICEROS POR PANIZA;231;0;0;0;Concejales;4
4;202305;;;;;;VEINS PER VACARISSES;231;0;0;0;Concejales;1
4;202305;;;;;;RIBERA BAJA BIZIRIK;230;0;0;0;Concejales;4
4;202305;;;;;;AVANZA LARDERO;230;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES JUNTOS POR LOSA;229;0;0;0;Concejales;5
4;202305;;;;;;UNIDOS POR LA SOLIDARIDAD INTERNACIONAL;229;0;0;0;Concejales;0
4;202305;;;;;;RODONYÀ AVANÇA;227;0;0;0;Concejales;7
4;202305;;;;;;SER RIUPRIMER;227;0;0;0;Concejales;3
4;202305;;;;;;IGANTZIKO HERRI TALDEA;226;0;0;0;Concejales;7
4;202305;;;;;;CANDIDATURA ASAMBLEARIA INDEPENDIENTE;226;0;0;0;Concejales;7
4;202305;;;;;;BERROBI BIZI;226;0;0;0;Concejales;6
4;202305;;;;;;VECINOS Y VECINAS POR ASTILLERO Y GUARNIZO;226;0;0;0;Concejales;0
4;202305;;;;;;VECINOS GUALCHOS CASTELL DE FERRO EL ROMERAL;225;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE ELKEA;224;0;0;0;Concejales;7
4;202305;;;;;;LA PLATAFORMA ALTERNATIVA CIUDADANA DE DOSRIUS;224;0;0;0;Concejales;1
4;202305;;;;;;FRESNEDILLAS AVANZA;223;0;0;0;Concejales;2
4;202305;;;;;;MÉS UNIDES PER SENCELLES;223;0;0;0;Concejales;1
4;202305;;;;;;JUNTOS POR COLOMERA;222;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES POR FUERTE DEL REY;222;0;0;0;Concejales;2
4;202305;;;;;;A TU LADO VILLANUEVA;222;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓ D'ELECTORS BAGÀ ENDAVANT;220;0;0;0;Concejales;2
4;202305;;;;;;UNITS PER CABRILS;220;0;0;0;Concejales;1
4;202305;;;;;;ROBLEDO NOS UNE;220;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE ELECTORES OKONDO AURRERA;219;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDENTS DE PUIGPUNYENT I GALILEA-MÉS PER MALLORCA;219;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE TIEBAS-CAMPANAS-MURUARTE;218;0;0;0;Concejales;5
4;202305;;;;;;VESIN E VESIES DE BOSSÒST, AGROPACION D'ELECTORS;218;0;0;0;Concejales;3
4;202305;;;;;;ARA RÒTOVA;218;0;0;0;Concejales;2
4;202305;;;;;;IMPULSA SANT QUIRZE DEL VALLÈS;218;0;0;0;Concejales;0
4;202305;;;;;;UNIDOS POR HOYO;218;0;0;0;Concejales;0
4;202305;;;;;;PARTIT COMUNISTA DEL POBLE DE CATALUNYA;218;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES DE VALDEOLMOS, ALALPARDO MIRAVAL;217;0;0;0;Concejales;1
4;202305;;;;;;A DEIÀ;216;0;0;0;Concejales;5
4;202305;;;;;;ALTERNATIVA POR VILVESTRE;216;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION POPULAR DE NAVACERRADA;216;0;0;0;Concejales;1
4;202305;;;;;;EH BILDU - CANDIDATURA DE IZQUIERDA DE CORTES;215;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE ELECTORES VIVE VILLARRUBIA VECINAL;214;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES POR LUMBRALES;213;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓ D'ELECTORS 'SOM-HI! PRATDIP';212;0;0;0;Concejales;4
4;202305;;;;;;INDEPENDIENTES PARA PROGRESO POR ARBO;212;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORAL CHANTADA CENTRO;212;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE VALLE DE ERRO;211;0;0;0;Concejales;3
4;202305;;;;;;INICIATIVA PER L'ATZUVIA I FORNA;210;0;0;0;Concejales;5
4;202305;;;;;;ALIANZA POR NAVALPERAL;210;0;0;0;Concejales;3
4;202305;;;;;;XUNTOS POLO CAMBIO;210;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES - AGRUPACION VECINAL GORDONESA;209;0;0;0;Concejales;1
4;202305;;;;;;AIRENUEVO DE EL BOALO, CERCEDA Y MATAELPINO;209;0;0;0;Concejales;0
4;202305;;;;;;IZQUIERDA DE CASEDA/KASEDAKO LANGILEAK;208;0;0;0;Concejales;2
4;202305;;;;;;GRUPO VECINAL VILLARINO Y CABEZA;208;0;0;0;Concejales;2
4;202305;;;;;;SOM SES SALINES COALICIÓ COLONIA SANT JORDI;208;0;0;0;Concejales;1
4;202305;;;;;;JUNT@S POR ORKOIEN;208;0;0;0;Concejales;1
4;202305;;;;;;HERRIKO KANDIDATURA;207;0;0;0;Concejales;7
4;202305;;;;;;UNION POR CAMPOTEJAR;207;0;0;0;Concejales;2
4;202305;;;;;;VECINOS INDEPENDIENTES DE VALDETORRES;207;0;0;0;Concejales;1
4;202305;;;;;;AVANZA NIGÜELAS;206;0;0;0;Concejales;3
4;202305;;;;;;TOTS PER LA RIBA;205;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION MUNICIPAL INDEPENDIENTE DE LALUEZA;205;0;0;0;Concejales;2
4;202305;;;;;;REPUBLICANS D'ESQUERRA PER LA TORRE;205;0;0;0;Concejales;1
4;202305;;;;;;CAMBIEMOS AHORA;205;0;0;0;Concejales;1
4;202305;;;;;;CANGAS UNIDO;204;0;0;0;Concejales;0
4;202305;;;;;;ALTERNATIVA OROSO;204;0;0;0;Concejales;0
4;202305;;;;;;ALLANDESES INDEPENDIENTES;203;0;0;0;Concejales;1
4;202305;;;;;;PLATAFORMA VECINAL TORREMOCHA;202;0;0;0;Concejales;3
4;202305;;;;;;INICIATIVA POLO RURAL (A LAMA);202;0;0;0;Concejales;1
4;202305;;;;;;SIEMPRE ALANIS;201;0;0;0;Concejales;2
4;202305;;;;;;POR Y PARA BETERA;201;0;0;0;Concejales;0
4;202305;;;;;;X MONTITXELVO;200;0;0;0;Concejales;4
4;202305;;;;;;GRUPO MUNICIPAL LIBRE DE BINACED-VALCARCA;200;0;0;0;Concejales;2
4;202305;;;;;;CCD-POBLE DECIDIX MANISES;200;0;0;0;Concejales;0
4;202305;;;;;;GRUPO NIJAREÑO INDEPENDIENTE;200;0;0;0;Concejales;0
4;202305;;;;;;VECIÑOS POR PADERNE;199;0;0;0;Concejales;2
4;202305;;;;;;VECINOS POR ESPARTINAS;199;0;0;0;Concejales;0
4;202305;;;;;;VIVIENDA Y TRABAJO;199;0;0;0;Concejales;0
4;202305;;;;;;VIVE MAÑERU BIZI;198;0;0;0;Concejales;7
4;202305;;;;;;AUSEJO;197;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE PARA EL DESARROLLO DE LAS URBANIZACIONES;196;0;0;0;Concejales;1
4;202305;;;;;;SUMEM LA ROCA;196;0;0;0;Concejales;0
4;202305;;;;;;GESTIÓN LA BUREBA;195;0;0;0;Concejales;4
4;202305;;;;;;ÒDENA A FONS AVANCEM;195;0;0;0;Concejales;1
4;202305;;;;;;CENTRATS EN ALMASSORA;195;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES DE OUTEIRO DE REI;195;0;0;0;Concejales;0
4;202305;;;;;;AUZOLAN;194;0;0;0;Concejales;7
4;202305;;;;;;DESPIERTA FUENTEPELAYO;194;0;0;0;Concejales;3
4;202305;;;;;;NUEVO ORDEN NACIONAL-NOU ORDRE NACIONAL;194;0;0;0;Concejales;0
4;202305;;;;;;TREVIÑO DÍA A DÍA;193;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES MILLOREM PLANES;193;0;0;0;Concejales;3
4;202305;;;;;;CANDIDATURA VECIÑAL DE TABOADELA;193;0;0;0;Concejales;2
4;202305;;;;;;POR SIERRA DE YEGUAS;193;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE CASAS DE LAZARO;192;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN VECINAL DE PELAYOS DE LA PRESA;192;0;0;0;Concejales;2
4;202305;;;;;;PER LLÍVIA (AGRUPACIÓ D'ELECTOR);191;0;0;0;Concejales;2
4;202305;;;;;;ALTERNATIVA ALLIN;190;0;0;0;Concejales;3
4;202305;;;;;;VIVIR EN TOBALINA;190;0;0;0;Concejales;3
4;202305;;;;;;VEÏNS DE CANET, LA TALLADA, MARENYÀ I TOR;189;0;0;0;Concejales;5
4;202305;;;;;;CUATRO PUEBLOS UNIDOS;189;0;0;0;Concejales;2
4;202305;;;;;;POR ASTURIAS;189;0;0;0;Concejales;0
4;202305;;;;;;GOAZEN BIZILAGUNAK ARRATZUA-UBARRUNDIA;188;0;0;0;Concejales;3
4;202305;;;;;;UNITS PER BENIMELI;187;0;0;0;Concejales;7
4;202305;;;;;;TOTS SOM MONTROI;187;0;0;0;Concejales;1
4;202305;;;;;;REGENERACIÓN DEMOCRÁTICA DE GRIÑÓN;187;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE POR LA MONTAÑA DEL ALTO PORMA;186;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDIENTES POR LARRAGA;186;0;0;0;Concejales;2
4;202305;;;;;;VECINOS POR BECERRIL;186;0;0;0;Concejales;0
4;202305;;;;;;ANDUÑA;185;0;0;0;Concejales;3
4;202305;;;;;;SOMOS FRESNEDILLAS;185;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES VECINOS NAVA DE ABAJO;185;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDENTS DE CASTELLFOLLIT DEL BOIX;184;0;0;0;Concejales;6
4;202305;;;;;;POR ALDEIRE;184;0;0;0;Concejales;3
4;202305;;;;;;GRUP INDEPENDENT DE SURIA;184;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN MINERA INDEPENDIENTE POR LA CAROLINA;184;0;0;0;Concejales;0
4;202305;;;;;;ES POR LANGREO;184;0;0;0;Concejales;0
4;202305;;;;;;PARTIT COMUNISTA DELS COMITÈS CATALANS;184;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE CIMANES DEL TEJAR;183;0;0;0;Concejales;2
4;202305;;;;;;VERDES DE EUROPA;183;0;0;0;Concejales;0
4;202305;;;;;;ASAMBLEA MUNICIPAL DE IZQUIERDAS-CORELLA DECIDE ERABAKI;183;0;0;0;Concejales;0
4;202305;;;;;;CIRCULO DE SANTA MARIA DE LA ALAMEDA;182;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES SAN JUAN DE LA ARENA SI;182;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTES UNIDOS POR EL MUNICIPIO ABANILLA;182;0;0;0;Concejales;0
4;202305;;;;;;DENOK BATERA-TODOS UNIDOS;182;0;0;0;Concejales;0
4;202305;;;;;;AHORA TOCA IGEA;181;0;0;0;Concejales;3
4;202305;;;;;;TODOS POR LORANCA;181;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES POR VILLAMENA;181;0;0;0;Concejales;2
4;202305;;;;;;POR NUESTRO PUEBLO;179;0;0;0;Concejales;1
4;202305;;;;;;CONCORDIA EN ORIHUELA;179;0;0;0;Concejales;0
4;202305;;;;;;LOS VERDES-ECOPACIFISTAS;179;0;0;0;Concejales;0
4;202305;;;;;;ALIANZA POR EL COMERCIO Y LA VIVIENDA;179;0;0;0;Concejales;0
4;202305;;;;;;LANAJA, ORILLENA Y CANTALOBOS POR LA UNIÓN RURAL (LOCUR);178;0;0;0;Concejales;3
4;202305;;;;;;MOVIMIENTO PARREÑO;178;0;0;0;Concejales;2
4;202305;;;;;;SADA SINGULAR;178;0;0;0;Concejales;0
4;202305;;;;;;GOREÑOS POR GOR;177;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES UNIDOS POR VILLAVICIOSA;177;0;0;0;Concejales;1
4;202305;;;;;;BIERZO YA;177;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION IDEPENDIENTE DE ZARATAN;177;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓ PER CINCTORRES;176;0;0;0;Concejales;5
4;202305;;;;;;UNIDOS X LA LASTRILLA;176;0;0;0;Concejales;1
4;202305;;;;;;BORMUJOS SUMA;176;0;0;0;Concejales;0
4;202305;;;;;;VALL DE CARDÓS AMONT;175;0;0;0;Concejales;5
4;202305;;;;;;PORVENIR;175;0;0;0;Concejales;2
4;202305;;;;;;PARTIDO INDEPENDIENTE ILITURGITANO;175;0;0;0;Concejales;0
4;202305;;;;;;VECINOS INDEPENDIENTES AGRUPADOS;175;0;0;0;Concejales;0
4;202305;;;;;;TORREMOCHA ADELANTE;174;0;0;0;Concejales;2
4;202305;;;;;;CENTRADOS EN CARRION;174;0;0;0;Concejales;1
4;202305;;;;;;MÁS CANARIAS;174;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATOS INDEPENDIENTES DE ORTIGOSA DEL MONTE;173;0;0;0;Concejales;4
4;202305;;;;;;MÉS PER BENEIXIDA;173;0;0;0;Concejales;3
4;202305;;;;;;ALTERNATIVA REGIONAL ALICANTINA;173;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATURA INDEPENDIENTE CASAVEJANA;172;0;0;0;Concejales;2
4;202305;;;;;;VOLEM SENCELLES;171;0;0;0;Concejales;1
4;202305;;;;;;BERTIZARANAKO TALDEA;170;0;0;0;Concejales;7
4;202305;;;;;;GENT PER ALFAFARA;170;0;0;0;Concejales;5
4;202305;;;;;;GENT DE JAFRE;170;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓ PIC;169;0;0;0;Concejales;6
4;202305;;;;;;AGRUPACION DE ELECTORES URBANIZACIONES UNIDAS CON GALINDO Y PERAHUY;169;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN ELECTORES POR LA FUEVA;169;0;0;0;Concejales;3
4;202305;;;;;;SOM DEL POBLE;169;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES GRIAL GRUPO INDEPENDIENTE DE ALBALATE;168;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES SOMOS BELMONTE;168;0;0;0;Concejales;1
4;202305;;;;;;PER BANYALBUFAR I ES PORT DES CANONGE;167;0;0;0;Concejales;3
4;202305;;;;;;POR DELEITOSA;166;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES P´ALANTE ÓRGIVA;166;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDENTS DE VALLROMANES;166;0;0;0;Concejales;1
4;202305;;;;;;GRANDALESES AGRUPACIÓN INDEPENDIENTE;165;0;0;0;Concejales;2
4;202305;;;;;;ALTERNATIVA PARA GRIÑÓN;165;0;0;0;Concejales;0
4;202305;;;;;;UNION PROGRESISTA DE FUENCALIENTE;164;0;0;0;Concejales;1
4;202305;;;;;;FACIENDO MORCIN;164;0;0;0;Concejales;1
4;202305;;;;;;VIVE-VIU LA VILA;164;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTE, POR SOTILLO Y PINILLOS;163;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE SAN MARTIN DE UNX;163;0;0;0;Concejales;7
4;202305;;;;;;JUNTOS POR UGENA;163;0;0;0;Concejales;1
4;202305;;;;;;POR MONFORTE;163;0;0;0;Concejales;0
4;202305;;;;;;CANET AGRUPACIÓN NUEVA ENTRE TODOS;163;0;0;0;Concejales;0
4;202305;;;;;;AMIGOS VALLE IBARGOITI;162;0;0;0;Concejales;7
4;202305;;;;;;POR DIEZMA Y SILLAR;162;0;0;0;Concejales;2
4;202305;;;;;;SOMOS GURIEZO;162;0;0;0;Concejales;1
4;202305;;;;;;ZUIAK BATZEN GAITU - ZUIA NOS UNE;161;0;0;0;Concejales;1
4;202305;;;;;;AVANZA PANTÓN;161;0;0;0;Concejales;1
4;202305;;;;;;ARRITXU TALDEA;160;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE VILLALUENGA;160;0;0;0;Concejales;4
4;202305;;;;;;HAIZE MOREA;160;0;0;0;Concejales;2
4;202305;;;;;;BABILAFUENTE INDEPENDIENTE EMPRENDEDORA Y NATURAL;160;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN ELECTORAL AÑORBE AVANZA;159;0;0;0;Concejales;7
4;202305;;;;;;SOM-HI NULLES;159;0;0;0;Concejales;7
4;202305;;;;;;TOTS PER L'ORXA;159;0;0;0;Concejales;2
4;202305;;;;;;POR NUESTRO FUTURO;159;0;0;0;Concejales;2
4;202305;;;;;;GRUPO ELECTORAL 03630;159;0;0;0;Concejales;0
4;202305;;;;;;SENTIT COMÚ CAMPOS - EL PI;159;0;0;0;Concejales;0
4;202305;;;;;;AHORA BARBATE;159;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES POR VILLALAR;158;0;0;0;Concejales;4
4;202305;;;;;;LOPORVENIR;158;0;0;0;Concejales;3
4;202305;;;;;;POR LA ROMANA;158;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORAL ENERIZ;157;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION LANDERRI;157;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACIÓN DE ELECTORES POR LUESIA;157;0;0;0;Concejales;5
4;202305;;;;;;JUNTOS POR VALDIVIELSO;157;0;0;0;Concejales;4
4;202305;;;;;;PLA/G;157;0;0;0;Concejales;2
4;202305;;;;;;JUNTOS POR ORIA;157;0;0;0;Concejales;1
4;202305;;;;;;SOM TERRATEIG;156;0;0;0;Concejales;6
4;202305;;;;;;UNION POR SORIHUELA;156;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN VILLA DE LIÉDENA;155;0;0;0;Concejales;6
4;202305;;;;;;POR ALAJAR;155;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDIENTES VALLE DE BIELSA;155;0;0;0;Concejales;3
4;202305;;;;;;TOT(S) VILALLONGA DEL CAMP;155;0;0;0;Concejales;1
4;202305;;;;;;LUCHAMOS JUNTOS ALCÁZAR;155;0;0;0;Concejales;0
4;202305;;;;;;IBIRI;154;0;0;0;Concejales;5
4;202305;;;;;;POR LA ADRADA;154;0;0;0;Concejales;1
4;202305;;;;;;VECINOS POR ROCAFORT;154;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE POR SALOBREÑA;154;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDENTS PER ARGELAGUER;153;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION BURDINDOGI;153;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACION INDEPENDIENTE ZABALZA/ZABALTZA;153;0;0;0;Concejales;6
4;202305;;;;;;XUNTOS POR SAN AMARO;153;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES HUÉTOR SANTILLÁN;153;0;0;0;Concejales;1
4;202305;;;;;;VECINOS DE MENA, AGRUPACIÓN DE ELECTORES;153;0;0;0;Concejales;0
4;202305;;;;;;JUSTICIA I UNIÓ;153;0;0;0;Concejales;0
4;202305;;;;;;CON ALMODÓVAR;153;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION ELECTORAL BARCHERA;152;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACIÓN DE ELECTORES SOMOS FUENTEALBILLA;152;0;0;0;Concejales;1
4;202305;;;;;;ALTERNATIVA ESTERIBAR;152;0;0;0;Concejales;1
4;202305;;;;;;AURELIA VERDE;152;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓ D'ELECTORS ARA COPONS;151;0;0;0;Concejales;7
4;202305;;;;;;SOMOS PUEBLO;151;0;0;0;Concejales;2
4;202305;;;;;;MÉS FONTCOBERTA;151;0;0;0;Concejales;2
4;202305;;;;;;FEINA PER LLUBI;151;0;0;0;Concejales;1
4;202305;;;;;;SOMOS PORRIÑO;151;0;0;0;Concejales;0
4;202305;;;;;;VECINOS POR COLMENAREJO;151;0;0;0;Concejales;0
4;202305;;;;;;CARBALLEDA RENOVA;150;0;0;0;Concejales;1
4;202305;;;;;;BATZARRAMENDI;149;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION ELECTORAL SANTA MARIA DEL CAMPO;149;0;0;0;Concejales;3
4;202305;;;;;;FELIXIEMPRE;149;0;0;0;Concejales;2
4;202305;;;;;;COMPROMISO POR CENICIENTOS;149;0;0;0;Concejales;1
4;202305;;;;;;UNION DEMOCRATICA INDEPENDENTE DO VAL;149;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE ELECTORES DE COVALEDA;149;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE MUJERES POR EL MUNICIPIO DE ANGÜÉS;148;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES VECIÑ@S;148;0;0;0;Concejales;1
4;202305;;;;;;ALIANZA POR RONDA;148;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO INDEPENDIENTE DEMOCRATICO DE ALMENDROS;147;0;0;0;Concejales;5
4;202305;;;;;;VECINOS AGRUPADOS DE VALDELAGUNA;147;0;0;0;Concejales;3
4;202305;;;;;;PARTIDO INDEPENDIENTE DE MORALES Y VECILLA;147;0;0;0;Concejales;3
4;202305;;;;;;MÁS POR SERRATO;147;0;0;0;Concejales;3
4;202305;;;;;;TODOS SOMOS SAN ANTONIO DE BENAGÉBER;147;0;0;0;Concejales;0
4;202305;;;;;;SOM-HI BAIX PALLARS;146;0;0;0;Concejales;5
4;202305;;;;;;TXULAPAIN;146;0;0;0;Concejales;4
4;202305;;;;;;VECINOS POR QUIJORNA;146;0;0;0;Concejales;1
4;202305;;;;;;LA PARRA AVANZA;146;0;0;0;Concejales;1
4;202305;;;;;;AZKAR AGRUPACIÓN ELECTORAL;145;0;0;0;Concejales;5
4;202305;;;;;;ALTERNATIVA INDEPENDIENTE POR OLOMBRADA;145;0;0;0;Concejales;3
